udid,observationTime,timeDiff,eclipseType,maxEclipse,timeSubmit,totalBegins,obscuration,flying,hear,perchedAlone,perchedOthers,sing,sitting,swimming,walking,other,eating,obscuration_bins,timeDiff_bins
04D7D4FE-2527-4292-B973-38B8F82971AB,before,0 days 00:26:41.308496,total,2024-04-08 15:20:00,2024-04-08 14:53:18.691504,2024-04-08 15:18:00,1.0,False,True,False,False,True,False,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
04D7D4FE-2527-4292-B973-38B8F82971AB,during,0 days 00:00:11.874637,total,2024-04-08 15:20:00,2024-04-08 15:19:48.125363,2024-04-08 15:18:00,1.0,False,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
04D7D4FE-2527-4292-B973-38B8F82971AB,after,0 days 00:02:17.471694,total,2024-04-08 15:20:00,2024-04-08 15:22:17.471694,2024-04-08 15:18:00,1.0,False,False,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
04bec179367e7f7c,before,0 days 02:21:10.488764,total,2024-04-08 15:12:00,2024-04-08 12:50:49.511236,2024-04-08 15:11:00,1.0,True,False,True,False,True,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
04bec179367e7f7c,before,0 days 00:05:53.321709,total,2024-04-08 15:12:00,2024-04-08 15:06:06.678291,2024-04-08 15:11:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
04bec179367e7f7c,before,0 days 02:19:39.385396,total,2024-04-08 15:12:00,2024-04-08 12:52:20.614604,2024-04-08 15:11:00,1.0,False,False,True,False,False,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
04bec179367e7f7c,before,0 days 01:01:37.058164,total,2024-04-08 15:12:00,2024-04-08 14:10:22.941836,2024-04-08 15:11:00,1.0,True,False,False,False,False,False,False,False,True,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
04bec179367e7f7c,after,0 days 00:09:05.499566,total,2024-04-08 15:12:00,2024-04-08 15:21:05.499566,2024-04-08 15:11:00,1.0,True,False,False,False,True,False,False,True,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
0564E572-EC3D-4644-84DF-81A60E15F6F3,during,0 days 00:28:03.212142,partial,2024-04-08 11:29:00,2024-04-08 11:57:03.212142,2024-04-08 10:39:00,0.199,False,False,False,True,False,False,False,False,False,True,0-0.8,"(0 days 00:15:00, 0 days 01:00:00]"
0564E572-EC3D-4644-84DF-81A60E15F6F3,during,0 days 00:28:27.854847,partial,2024-04-08 11:29:00,2024-04-08 11:57:27.854847,2024-04-08 10:39:00,0.199,False,False,True,True,False,False,False,False,False,True,0-0.8,"(0 days 00:15:00, 0 days 01:00:00]"
056AC33A-0485-4B61-84A1-0BE075BB50DA,before,0 days 03:44:35.222201,total,2024-04-08 14:00:00,2024-04-08 10:15:24.777799,2024-04-08 13:58:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
056AC33A-0485-4B61-84A1-0BE075BB50DA,before,0 days 01:18:03.638587,total,2024-04-08 14:00:00,2024-04-08 12:41:56.361413,2024-04-08 13:58:00,1.0,True,False,False,True,False,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
056AC33A-0485-4B61-84A1-0BE075BB50DA,before,0 days 03:48:29.783584,total,2024-04-08 14:00:00,2024-04-08 10:11:30.216416,2024-04-08 13:58:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
056AC33A-0485-4B61-84A1-0BE075BB50DA,before,0 days 01:20:13.172691,total,2024-04-08 14:00:00,2024-04-08 12:39:46.827309,2024-04-08 13:58:00,1.0,False,False,False,False,False,False,False,True,False,True,1,"(0 days 01:00:00, 0 days 01:30:00]"
05EE9493-5400-4BE2-AF9B-C6F01DDD139A,before,0 days 01:45:25.648654,total,2024-04-08 15:07:00,2024-04-08 13:21:34.351346,2024-04-08 15:05:00,1.0,False,False,True,False,True,True,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
05EE9493-5400-4BE2-AF9B-C6F01DDD139A,after,0 days 01:14:27.910630500,total,2024-04-08 15:07:00,2024-04-08 16:21:06.847662,2024-04-08 15:05:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
05F54D6B-AE64-41E4-93AE-E8FB6DD6D01D,before,0 days 01:51:38.513148,total,2024-04-08 15:09:00,2024-04-08 13:17:21.486852,2024-04-08 15:07:00,1.0,True,False,False,False,False,True,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
05F54D6B-AE64-41E4-93AE-E8FB6DD6D01D,before,0 days 00:08:39.696930,total,2024-04-08 15:09:00,2024-04-08 15:00:20.303070,2024-04-08 15:07:00,1.0,False,False,False,False,False,True,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
05F54D6B-AE64-41E4-93AE-E8FB6DD6D01D,before,0 days 01:50:40.254349,total,2024-04-08 15:09:00,2024-04-08 13:18:19.745651,2024-04-08 15:07:00,1.0,False,False,False,False,False,True,False,False,False,True,1,"(0 days 01:30:00, 0 days 02:00:00]"
05F54D6B-AE64-41E4-93AE-E8FB6DD6D01D,during,0 days 00:00:23.551506,total,2024-04-08 15:09:00,2024-04-08 15:09:23.551506,2024-04-08 15:07:00,1.0,False,False,False,True,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
060c782194f7d63e,after,0 days 00:13:45.793280,total,2024-04-08 15:06:00,2024-04-08 15:19:45.793280,2024-04-08 15:04:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
060c782194f7d63e,after,0 days 00:11:36.664681,total,2024-04-08 15:06:00,2024-04-08 15:17:36.664681,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
0615DC41-B93F-4238-8856-78F3B830D674,during,0 days 00:53:17.877978,partial,2024-04-08 15:19:00,2024-04-08 14:25:42.122022,2024-04-08 14:03:00,0.88,False,False,False,False,False,True,False,False,False,False,0.8-0.9,"(0 days 00:15:00, 0 days 01:00:00]"
0615DC41-B93F-4238-8856-78F3B830D674,during,0 days 01:06:25.102307,partial,2024-04-08 15:19:00,2024-04-08 14:12:34.897693,2024-04-08 14:03:00,0.88,False,False,False,False,False,False,False,False,False,False,0.8-0.9,"(0 days 01:00:00, 0 days 01:30:00]"
0615DC41-B93F-4238-8856-78F3B830D674,during,0 days 00:10:48.115109,partial,2024-04-08 15:19:00,2024-04-08 15:29:48.115109,2024-04-08 14:03:00,0.88,False,True,False,False,True,False,False,False,False,False,0.8-0.9,"(0 days 00:05:00, 0 days 00:15:00]"
0615DC41-B93F-4238-8856-78F3B830D674,during,0 days 00:42:55.519498,partial,2024-04-08 15:19:00,2024-04-08 14:28:49.685833,2024-04-08 14:03:00,0.88,True,False,False,False,False,False,False,False,False,False,0.8-0.9,"(0 days 00:15:00, 0 days 01:00:00]"
067A8F80-E469-429E-B382-FFF8315E17D7,after,0 days 00:06:00.876375,total,2024-04-08 15:07:00,2024-04-08 15:13:00.876375,2024-04-08 15:05:00,1.0,True,False,False,True,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
067A8F80-E469-429E-B382-FFF8315E17D7,after,0 days 00:06:17.677685,total,2024-04-08 15:07:00,2024-04-08 15:13:17.677685,2024-04-08 15:05:00,1.0,True,False,False,False,False,False,False,False,True,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
0683779B-8692-41E8-80A7-F77F9408CD4C,before,0 days 03:28:35.894506500,partial,2024-04-08 14:07:00,2024-04-08 10:37:24.899026,2024-04-08 12:51:00,0.922,False,False,False,False,False,False,False,False,False,True,0.9-0.99,"(0 days 02:00:00, 0 days 04:00:00]"
0683779B-8692-41E8-80A7-F77F9408CD4C,before,0 days 03:23:37.604508,partial,2024-04-08 14:07:00,2024-04-08 10:43:22.395492,2024-04-08 12:51:00,0.922,False,False,False,False,False,False,False,True,False,True,0.9-0.99,"(0 days 02:00:00, 0 days 04:00:00]"
06B3F1D2-1880-4DD8-99F1-C089E01E9D9F,before,0 days 03:24:28.801561,total,2024-04-08 15:08:00,2024-04-08 11:43:31.198439,2024-04-08 15:06:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
06B3F1D2-1880-4DD8-99F1-C089E01E9D9F,before,0 days 01:13:53.238010,total,2024-04-08 15:08:00,2024-04-08 13:55:19.602194,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
06B3F1D2-1880-4DD8-99F1-C089E01E9D9F,before,0 days 00:12:56.333035,total,2024-04-08 15:08:00,2024-04-08 14:55:03.666965,2024-04-08 15:06:00,1.0,False,False,True,False,True,True,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
06B3F1D2-1880-4DD8-99F1-C089E01E9D9F,before,0 days 01:08:19.996976,total,2024-04-08 15:08:00,2024-04-08 13:59:40.003024,2024-04-08 15:06:00,1.0,True,False,True,False,True,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
06B3F1D2-1880-4DD8-99F1-C089E01E9D9F,during,0 days 00:00:10.999395,total,2024-04-08 15:08:00,2024-04-08 15:08:10.999395,2024-04-08 15:06:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
06B3F1D2-1880-4DD8-99F1-C089E01E9D9F,after,0 days 00:05:43.468093,total,2024-04-08 15:08:00,2024-04-08 15:13:43.468093,2024-04-08 15:06:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
06B3F1D2-1880-4DD8-99F1-C089E01E9D9F,after,0 days 00:26:54.994691,total,2024-04-08 15:08:00,2024-04-08 15:34:54.994691,2024-04-08 15:06:00,1.0,True,False,True,False,False,False,False,True,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
06B9E33B-E775-4B97-B892-E463D4537B7D,before,0 days 00:47:31.019159,total,2024-04-08 15:12:00,2024-04-08 14:24:28.980841,2024-04-08 15:11:00,1.0,False,False,False,False,False,False,True,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
06B9E33B-E775-4B97-B892-E463D4537B7D,after,0 days 00:05:12.957039,total,2024-04-08 15:12:00,2024-04-08 15:17:12.957039,2024-04-08 15:11:00,1.0,False,False,False,True,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
06B9E33B-E775-4B97-B892-E463D4537B7D,after,0 days 00:13:02.902498,total,2024-04-08 15:12:00,2024-04-08 15:25:02.902498,2024-04-08 15:11:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:18:41.770113,total,2024-04-08 15:07:00,2024-04-08 14:48:18.229887,2024-04-08 15:05:00,1.0,False,False,False,False,False,False,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:17:14.694997,total,2024-04-08 15:07:00,2024-04-08 14:55:00.143640,2024-04-08 15:05:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:11:21.955387250,total,2024-04-08 15:07:00,2024-04-08 14:56:36.148700,2024-04-08 15:05:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:22:43.022336,total,2024-04-08 15:07:00,2024-04-08 14:42:10.806011,2024-04-08 15:05:00,1.0,True,False,True,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:16:39.651784,total,2024-04-08 15:07:00,2024-04-08 14:50:20.348216,2024-04-08 15:05:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:06:21.718275,total,2024-04-08 15:07:00,2024-04-08 15:00:38.281725,2024-04-08 15:05:00,1.0,True,True,True,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:04:57.466711,total,2024-04-08 15:07:00,2024-04-08 15:02:02.533289,2024-04-08 15:05:00,1.0,False,False,True,True,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:03:59.783345,total,2024-04-08 15:07:00,2024-04-08 15:03:00.216655,2024-04-08 15:05:00,1.0,False,True,True,True,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:09:27.529434,total,2024-04-08 15:07:00,2024-04-08 14:57:32.470566,2024-04-08 15:05:00,1.0,False,False,False,False,True,True,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:15:55.119121,total,2024-04-08 15:07:00,2024-04-08 14:51:04.880879,2024-04-08 15:05:00,1.0,True,False,False,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:02:25.900577,total,2024-04-08 15:07:00,2024-04-08 15:04:34.099423,2024-04-08 15:05:00,1.0,False,False,False,False,False,False,False,True,False,True,1,"(0 days 00:00:00, 0 days 00:05:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:08:43.526893,total,2024-04-08 15:07:00,2024-04-08 14:58:16.473107,2024-04-08 15:05:00,1.0,True,False,False,False,False,True,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,before,0 days 00:19:31.013959,total,2024-04-08 15:07:00,2024-04-08 14:47:28.986041,2024-04-08 15:05:00,1.0,True,False,True,False,True,False,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,during,0 days 00:01:04.710851,total,2024-04-08 15:07:00,2024-04-08 15:05:30.444023,2024-04-08 15:05:00,1.0,False,False,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,during,0 days 00:01:32.363289,total,2024-04-08 15:07:00,2024-04-08 15:08:32.363289,2024-04-08 15:05:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,after,0 days 00:30:15.480841,total,2024-04-08 15:07:00,2024-04-08 15:37:15.480841,2024-04-08 15:05:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,after,0 days 00:06:29.140738,total,2024-04-08 15:07:00,2024-04-08 15:13:29.140738,2024-04-08 15:05:00,1.0,True,True,True,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
06CCB773-4107-4DEF-90E7-0E92EBD12A20,after,0 days 00:10:44.406738,total,2024-04-08 15:07:00,2024-04-08 15:11:15.624472,2024-04-08 15:05:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
0715D7BA-0A39-49EA-B9ED-ADDA6831676C,before,0 days 00:43:02.324860,total,2024-04-08 15:07:00,2024-04-08 14:23:51.510959,2024-04-08 15:05:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
0715D7BA-0A39-49EA-B9ED-ADDA6831676C,before,0 days 00:21:06.596602,total,2024-04-08 15:07:00,2024-04-08 14:45:53.403398,2024-04-08 15:05:00,1.0,True,False,False,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
0715D7BA-0A39-49EA-B9ED-ADDA6831676C,during,0 days 00:00:19.775572,total,2024-04-08 15:07:00,2024-04-08 15:07:19.775572,2024-04-08 15:05:00,1.0,False,False,True,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
0715D7BA-0A39-49EA-B9ED-ADDA6831676C,after,0 days 00:07:11.335064,total,2024-04-08 15:07:00,2024-04-08 15:14:11.335064,2024-04-08 15:05:00,1.0,True,False,True,True,False,False,False,True,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
07177646fe2f03b1,during,0 days 00:40:48.262457500,partial,2024-04-08 15:15:00,2024-04-08 14:34:23.592930,2024-04-08 13:59:00,0.987,False,False,False,True,True,True,False,False,False,False,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
07177646fe2f03b1,during,0 days 00:01:14.155925,partial,2024-04-08 15:15:00,2024-04-08 15:16:14.155925,2024-04-08 13:59:00,0.988,False,False,False,False,True,True,False,False,False,False,0.9-0.99,"(0 days 00:00:00, 0 days 00:05:00]"
07177646fe2f03b1,during,0 days 00:02:02.128307,partial,2024-04-08 15:15:00,2024-04-08 15:17:02.128307,2024-04-08 13:59:00,0.988,False,True,False,True,True,True,False,False,False,False,0.9-0.99,"(0 days 00:00:00, 0 days 00:05:00]"
07177646fe2f03b1,during,0 days 00:40:11.590833,partial,2024-04-08 15:15:00,2024-04-08 14:34:48.409167,2024-04-08 13:59:00,0.987,False,False,True,False,True,False,False,False,False,False,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
07177646fe2f03b1,during,0 days 00:04:06.286571,partial,2024-04-08 15:15:00,2024-04-08 15:19:06.286571,2024-04-08 13:59:00,0.988,False,True,False,False,True,False,False,False,False,False,0.9-0.99,"(0 days 00:00:00, 0 days 00:05:00]"
0750AE4A-C360-4DC8-A4E2-6BA57D4BC77E,before,0 days 00:03:03.389690,total,2024-04-08 15:08:00,2024-04-08 15:04:56.610310,2024-04-08 15:06:00,1.0,False,False,True,True,True,True,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
0750AE4A-C360-4DC8-A4E2-6BA57D4BC77E,before,0 days 00:03:29.235429,total,2024-04-08 15:08:00,2024-04-08 15:04:30.764571,2024-04-08 15:06:00,1.0,False,True,False,False,False,True,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
0764452C-E61D-48CB-A551-42F14787C59B,before,0 days 01:38:30.752738,partial,2024-04-08 15:10:00,2024-04-08 13:31:29.247262,2024-04-08 13:54:00,0.956,False,False,True,False,False,False,False,False,False,True,0.9-0.99,"(0 days 01:30:00, 0 days 02:00:00]"
0764452C-E61D-48CB-A551-42F14787C59B,during,0 days 00:33:09.087395,partial,2024-04-08 15:10:00,2024-04-08 15:43:09.087395,2024-04-08 13:54:00,0.956,False,False,False,False,False,False,False,True,False,True,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
0764452C-E61D-48CB-A551-42F14787C59B,during,0 days 00:01:20.788005,partial,2024-04-08 15:10:00,2024-04-08 15:11:20.788005,2024-04-08 13:54:00,0.956,False,False,False,False,True,False,False,True,False,False,0.9-0.99,"(0 days 00:00:00, 0 days 00:05:00]"
0764452C-E61D-48CB-A551-42F14787C59B,during,0 days 01:09:53.560030,partial,2024-04-08 15:10:00,2024-04-08 14:00:06.439970,2024-04-08 13:54:00,0.956,True,False,False,True,False,False,False,False,False,False,0.9-0.99,"(0 days 01:00:00, 0 days 01:30:00]"
077868AD-118C-44DF-9D1D-2E5B30D68DAD,before,0 days 00:28:46.416985333,total,2024-04-08 15:08:00,2024-04-08 14:43:32.739167,2024-04-08 15:06:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
077868AD-118C-44DF-9D1D-2E5B30D68DAD,before,0 days 00:32:56.826918,total,2024-04-08 15:08:00,2024-04-08 14:32:59.915485,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
077868AD-118C-44DF-9D1D-2E5B30D68DAD,before,0 days 00:03:05.922776,total,2024-04-08 15:08:00,2024-04-08 15:04:54.077224,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
077868AD-118C-44DF-9D1D-2E5B30D68DAD,before,0 days 00:35:31.508569,total,2024-04-08 15:08:00,2024-04-08 14:32:28.491431,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,False,True,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
077868AD-118C-44DF-9D1D-2E5B30D68DAD,before,0 days 00:25:16.296846,total,2024-04-08 15:08:00,2024-04-08 14:42:43.703154,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
077868AD-118C-44DF-9D1D-2E5B30D68DAD,during,0 days 00:01:43.440971,total,2024-04-08 15:08:00,2024-04-08 15:09:43.440971,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
078abf790f4b7e30,during,0 days 00:31:02.560074250,partial,2024-04-08 12:09:00,2024-04-08 12:37:49.913238,2024-04-08 10:50:00,0.907,False,False,False,False,False,False,False,False,False,True,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
078abf790f4b7e30,during,0 days 00:06:46.351233666,partial,2024-04-08 12:09:00,2024-04-08 12:10:56.260669,2024-04-08 10:50:00,0.907,False,False,True,False,False,False,False,False,False,False,0.9-0.99,"(0 days 00:05:00, 0 days 00:15:00]"
078abf790f4b7e30,during,0 days 00:20:34.038313142,partial,2024-04-08 12:09:00,2024-04-08 12:38:45.176183,2024-04-08 10:50:00,0.907,False,False,False,False,True,False,False,False,False,False,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
078abf790f4b7e30,during,0 days 00:33:01.074883500,partial,2024-04-08 12:09:00,2024-04-08 12:45:55.002811,2024-04-08 10:50:00,0.907,False,False,False,False,False,False,False,False,True,False,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
078abf790f4b7e30,during,0 days 00:12:54.529940,partial,2024-04-08 12:09:00,2024-04-08 12:29:41.995263,2024-04-08 10:50:00,0.907,True,False,False,False,False,False,False,False,False,False,0.9-0.99,"(0 days 00:05:00, 0 days 00:15:00]"
078abf790f4b7e30,during,0 days 00:05:36.910610,partial,2024-04-08 12:09:00,2024-04-08 12:14:36.910610,2024-04-08 10:50:00,0.907,False,False,False,True,False,False,False,False,False,False,0.9-0.99,"(0 days 00:05:00, 0 days 00:15:00]"
